SiO2,CaO,MgO,FeO,TiO2
0.03631095776417653,0.05151809716538991,0.5022038287342805,0.08644552543424446,0.3235215909019085
0.0698964223673143,0.043484288298531876,0.1499964903406293,0.07909304703328555,0.657529751960239
0.09833461041249839,0.07104608487281065,0.19725671472142609,0.12192849582127646,0.5114340941719885
0.05269685021901505,0.026224891748884753,0.4483764804995566,0.09130072637006498,0.3814010511624787
0.08226500389925412,0.07883656227744212,0.06660044976705319,0.03692190415278585,0.7353760799034648
0.07589070493790609,0.0295321055466313,0.5068160475778526,0.07769596413716129,0.31006517780044857
0.12087315552454972,0.024798104220934297,0.2570243355707467,0.1636665575921441,0.4336378470916251
0.060189542316921196,0.10699417526674132,0.240338320451431,0.10532487330427343,0.48715308866063306
0.18164239467880064,0.05272848889311378,0.10260217726403974,0.04111568300216137,0.6219112561618845
0.05686118230756836,0.030323548708586657,0.36816410815710626,0.07011260800869998,0.4745385528180387
0.07990899936294255,0.05481095407999556,0.13084828742588803,0.06825684593753399,0.6661749131936399
0.1581265443117847,0.050959061658815356,0.24923765703571515,0.04539280324620118,0.49628393374748364
0.22279125304396352,0.03517472868874738,0.042062655515717196,0.022077510725972832,0.6778938520255992
0.048159982634567146,0.019807101542072197,0.17350002533257408,0.04647074579428051,0.712062144696506
0.15745943993571698,0.08607121693126124,0.05049511685572381,0.06240184220952744,0.6435723840677705
0.08262466453613365,0.053673846937028175,0.2962636714858265,0.11944036878433548,0.4479974482566763
0.038050848517250525,0.0404853743124144,0.13441157161656708,0.12441579013769753,0.6626364154160704
0.05897290276577824,0.055364879876300434,0.6335417235099836,0.08517789452865535,0.16694259931928224
0.05522421096671924,0.08641927286987325,0.18346824928169592,0.056905329774444194,0.6179829371072674
0.05785591753147837,0.042449497114267654,0.31694645808816096,0.054139919225053366,0.5286082080410398
0.05101210212823269,0.15822714614782354,0.184650246981948,0.05320677687633292,0.5529037278656628
0.0716132772702439,0.01306626954275119,0.048619764842350456,0.03292405540878704,0.8337766329358673
0.07303375107054232,0.060387158095161174,0.15948203604679476,0.07193124193824803,0.6351658128492537
0.16347675994458885,0.049879891547032866,0.03859144996002751,0.033603813741841106,0.7144480848065097
0.1829256129911647,0.04589937211805925,0.04166118226200527,0.03210084754708282,0.6974129850816879
0.07687836612389615,0.033618270409533225,0.0989354249010062,0.029687037845649432,0.760880900719915
0.1044808301065373,0.061710195481351926,0.036011733096894025,0.037417002777459865,0.7603802385377568
0.08894914929305323,0.07546979143179221,0.17323715836710482,0.05424440372282457,0.6080994971852252
0.06906861877392736,0.04959770338509639,0.2089620885764436,0.09366020335638212,0.5787113859081505
0.021352199632390784,0.018818499090474367,0.37055705463850114,0.18469973432330059,0.40457251231533314
0.08775812618307464,0.042895945784930084,0.028664947887305395,0.023468391384356132,0.8172125887603336
0.06698979050540398,0.053913981080040266,0.33864350774117735,0.23342330673399378,0.3070294139393847
0.06539802472841344,0.057674334854047854,0.3336475056880663,0.08430147168857723,0.45897866304089524
0.07933779979148423,0.02857814642254734,0.48416679186195566,0.13082254891141232,0.27709471301260036
0.06881420246152449,0.05615583881918683,0.2458914409311647,0.21168102685003098,0.4174574909380931
0.042308015480017225,0.07424468787734188,0.11658042984379283,0.026208937326113263,0.7406579294727348
0.04457002059453778,0.08000190930520161,0.23422367271198913,0.06858380347507581,0.5726205939131958
0.09866881337858964,0.03492996570100526,0.4348168283680635,0.19718712757160958,0.23439726498073185
0.09985342434931277,0.02831292595425298,0.24697856292761527,0.057722102956693264,0.5671329838121257
0.10691273225299526,0.06573119509796863,0.27393675312441934,0.06395482493288325,0.48946449459173347
0.08539029972793435,0.08824457587213731,0.20522026287437978,0.11931116748847545,0.5018336940370731
0.17092111771541363,0.030515288345305584,0.09501918473944816,0.12190224375776992,0.5816421654420627
0.0731939503712473,0.03186207281747907,0.4868744317377807,0.1699740426954586,0.23809550237803428
0.1399699702774565,0.03355202401977789,0.2317298070046516,0.11459724507280979,0.4801509536253043
0.02525640809133332,0.03491258447178901,0.7174312270548757,0.045507646429600083,0.17689213395240186
0.32010463696995506,0.05323063431497992,0.0639504504161831,0.07580694883449884,0.48690732946438303
0.0940934455137922,0.042373546948344415,0.26963647340957214,0.1495715248402002,0.44432500928809104
0.055541370495980805,0.023752724798219358,0.05214687766528415,0.04040885305598158,0.8281501739845342
0.08008480397403826,0.03591427094669733,0.3446780546981118,0.11475970748938089,0.4245631628917717
0.08390740423290281,0.030868020821709415,0.21571084821503747,0.1709444384006213,0.4985692883297289
0.0892878943123914,0.024928238593065016,0.26226407669420515,0.1666382011384102,0.45688158926192823
0.048605385664487494,0.037449348569677396,0.4090811090095591,0.15557003426084842,0.3492941224954275
0.027759606012509614,0.03957207887107709,0.4347602116672921,0.14451387505396954,0.3533942283951516
0.11534499895682465,0.05050180502550838,0.1460160199522996,0.07838245843261335,0.6097547176327541
0.10467442959849063,0.06121655837730624,0.3013499510895441,0.10586768054783426,0.4268913803868247
0.09776381595290898,0.048441529069128686,0.13623233829272463,0.039743746813149954,0.6778185698720879
0.04927858411797049,0.029871507419741084,0.4247648410275708,0.25417799356221515,0.24190707387250251
0.32349381338235605,0.029488702103726137,0.020247129262282077,0.01653445948405018,0.6102358957675855
0.2507469544149425,0.018050114843701844,0.014869074925289643,0.01778527951715227,0.6985485762989136
0.26204693751096286,0.03333143655507967,0.030214791654272863,0.06617545204032772,0.6082313822393568
0.1242396839425438,0.04386278765540841,0.28434915206888156,0.05438967660220349,0.49315869973096277
0.14371191266859648,0.023921321472655178,0.11499560159615571,0.08255561675916127,0.6348155475034313
0.08067966823785584,0.03824012710454186,0.16862592227378145,0.07538018190924094,0.6370741004745799
0.21875738781632953,0.03487741945534719,0.039794560125877544,0.028712136570743556,0.6778584960317021
0.07886774961964779,0.04609212772895274,0.2514143243967561,0.048616709024489245,0.5750090892301541
0.0951370616699058,0.06735101613268785,0.22944709146258813,0.04206988204860905,0.5659949486862091
0.07594692719730688,0.03734466407513647,0.0667860952567896,0.0348017364042116,0.7851205770665555
0.054974035314068206,0.0506159911099488,0.3991619468646568,0.04718282747520551,0.4480651992361208
0.10820197299571264,0.03748644023660966,0.19561731446822347,0.0813529937532802,0.577341278546174
0.06133426798334648,0.06291696289137585,0.3410988416270738,0.188792324018838,0.34585760347936584
0.04972175016699052,0.04192570875823423,0.21058248083415357,0.04965398448041132,0.6481160757602102
0.07468978957074504,0.04655731355729669,0.1822228055786095,0.07230756587039189,0.6242225254229568
0.05786647696821882,0.05953124569552572,0.13070972222822716,0.02502064224189337,0.7268719128661348
0.12200068924070391,0.13744264403831782,0.15869077156844622,0.07041192628500145,0.5114539688675307
0.10058425189450608,0.047624071628499215,0.24311051114131976,0.08391298839739407,0.5247681769382808
0.18307578143719086,0.10935654101336303,0.0753522908835627,0.06139656417134185,0.5708188224945417
0.10046937768348765,0.0863048706219645,0.16563115476459253,0.05906121203546186,0.5885333848944935
0.035189389224502717,0.03474588491849163,0.3827811355085436,0.08969255479941828,0.4575910355490438
0.20316986009770194,0.02650965469224205,0.03914251409035244,0.01185296427181763,0.7193250068478859
0.14530698872251516,0.02382920950094054,0.2958605103043928,0.13255405518776733,0.40244923628438406
0.06919974969401221,0.013614877300547992,0.41885795957341404,0.14100833720338765,0.357319076228638
0.067569405673167,0.04331789251903273,0.3138487578718746,0.09057413208770682,0.4846898118482188
0.03661196428712495,0.10954606396208713,0.32856848096465535,0.12145362245929102,0.4038198683268416
0.03343004863261174,0.0744545767315925,0.1930125439852723,0.07305874533274563,0.6260440853177778
0.06103284743834007,0.04727540282037151,0.3823538024525904,0.03936963913610221,0.46996830815259577
0.07224880090168673,0.08313873231454974,0.2738582027904478,0.10949001915815679,0.461264244835159
0.06540190252493934,0.02476575171713873,0.294381620017212,0.13321709987667593,0.482233625864034
0.11007603894850082,0.0391602417389798,0.11360963735506466,0.08480776876366575,0.6523463131937889
0.127790700334206,0.06517386377063217,0.13390018957652383,0.04508303800716695,0.6280522083114711
0.0824514879923437,0.015283128594017618,0.5506412328405746,0.16489199422886483,0.18673215634419915
0.01681878484581578,0.030121989716602116,0.5418020903899211,0.12033394089991219,0.29092319414774875
0.06900988005759326,0.03470112026568366,0.23500980422635998,0.08177658609070804,0.579502609359655
0.024225807109415517,0.05071927139681272,0.31375792843636546,0.028643226958174364,0.5826537660992319
0.19266749159497135,0.03536888395366011,0.16008120141599683,0.10870695842850829,0.5031754646068635
0.07990954012190501,0.07829928573019546,0.29076808076973343,0.09824004507501352,0.4527830483031526
0.13274011806998617,0.02548051197084558,0.25535029558317374,0.06932406541072546,0.5171050089652691
0.052234558131046965,0.04240294532566021,0.4613023873177941,0.050248225947510244,0.3938118832779885
0.05809792057264257,0.09340240701466719,0.1674374029529132,0.02821534529362422,0.6528469241661529
0.09158015922537151,0.03590238555583748,0.4343785631473749,0.12039400479071659,0.3177448872806997
0.04348442250131259,0.036711100773885175,0.38065928667551074,0.08559274359830009,0.4535524464509916
0.12757392199476408,0.044529813847820336,0.09250203526098406,0.04711923055456741,0.6882749983418641
0.07611351231124355,0.019583724665361152,0.1848248474768102,0.08511129761364848,0.6343666179329366
0.07091457545753901,0.08179483506034159,0.30404423277012194,0.08194301266401807,0.4613033440479793
0.039694873753195775,0.09780638224916605,0.40155060148867316,0.06030158373595474,0.40064655877301025
0.12134098332622074,0.05921332758771433,0.28918530118564717,0.08762853679806396,0.44263185110235387
0.19096642550736073,0.027994315152922278,0.16744887174578116,0.06307952543035404,0.5505108621635819
0.07699289523531196,0.06281339492141025,0.09888026871826737,0.05980890645439058,0.7015045346706198
0.182854281664711,0.04386325488337848,0.06852709679830031,0.051222850396822936,0.6535325162567872
0.0881342040729715,0.07513101349045738,0.12179404516051914,0.04140673542298504,0.673534001853067
0.13517144676688517,0.05708503388317264,0.029850560839814685,0.015369996403869162,0.7625229621062583
0.04499858698440588,0.09976640304461874,0.1666089264323754,0.06103425794596716,0.6275918255926328
0.05946000699128827,0.09372245477940677,0.09323737075453403,0.04497189317444061,0.7086082743003302
0.1582873686669948,0.02077847910229691,0.19673537542014652,0.10588977945049578,0.518308997360066
0.04241098340005127,0.03870165187739379,0.06277124805489238,0.047998898037857736,0.8081172186298047
0.03192829894103752,0.12247067286492944,0.346318038898761,0.09869541844362156,0.4005875708516506
0.12195299197552528,0.051464997339357874,0.06609951368511813,0.03484969620169485,0.725632800798304
0.12017335817550523,0.055382008803427384,0.13566488996907644,0.04370054412251265,0.6450791989294782
0.09923191261281154,0.020205723538418565,0.2160719902490971,0.06232638693667023,0.6021639866630025
0.048201763791973,0.038029887724438764,0.3060772096257938,0.07395297532899475,0.5337381635287997
0.012363374120849743,0.06917276949967607,0.5086493261296177,0.07242420556743302,0.3373903246824235
0.1460257190861124,0.018505841632291416,0.1158853416645413,0.07367078825275288,0.645912309364302
0.16683082685327696,0.046149519790038486,0.028323754268759434,0.023792011664384008,0.7349038874235412
0.09634321613778098,0.03919654871442885,0.10755721485593057,0.03062135518449847,0.7262816651073611
0.19937249594554105,0.033533164644425136,0.19507883145649935,0.06814876290319564,0.5038667450503389
0.1714842014630703,0.08359370256562419,0.02222326756394846,0.022818955798650193,0.6998798726087069
0.02938368136187344,0.03694013296359451,0.521531380836769,0.11630954376242064,0.2958352610753422
0.024200334882929678,0.05725331282978661,0.5387550340358949,0.08745208070926846,0.2923392375421204
0.09281530881556779,0.06479415583089183,0.14371127385639113,0.1886383970308159,0.5100408644663333
0.23807536320386258,0.018312196115988433,0.16395771735374182,0.10659138127847635,0.47306334204793077
0.040740804540240455,0.21662005619588737,0.2219072082807838,0.06427603894735752,0.45645589203573084
0.17754103023745516,0.0745614782150328,0.07540924214144183,0.09313424171878303,0.5793540076872873
0.13211240950115083,0.026610165160341877,0.14505470356557087,0.0293318963440614,0.6668908254288749
0.09800996103592935,0.02271734599805894,0.09057512159737025,0.04394067914484448,0.744756892223797
0.16152699809844334,0.05163244370975343,0.3104183630456864,0.08233352029345294,0.39408867485266397
0.03592016533454608,0.08163413600462506,0.627341267008928,0.06569827485652217,0.1894061567953787
0.18901213175352344,0.060140998450230895,0.26202646219763265,0.10744352447277544,0.3813768831258376
0.026247385982718162,0.015135833408346053,0.6797913480549227,0.054587719070158955,0.22423771348385413
0.15091075790774175,0.0257948719835817,0.039501327195635344,0.0890315872921997,0.6947614556208416
0.06681926802090193,0.02918272157136706,0.44410379293027646,0.2070845358910307,0.2528096815864239
0.05468701761689529,0.04165507999798464,0.5530249279902443,0.0779197911354028,0.2727131832594731
0.15436120110869947,0.029824794066977092,0.01930014653471875,0.012980129449406115,0.7835337288401985
0.08486584856596674,0.056027650540610485,0.08011724196861306,0.03134343473936189,0.7476458241854478
0.09956697876063361,0.043038951361394746,0.2619056649540984,0.1168170321877261,0.4786713727361471
0.10731206883910008,0.04564928585702415,0.3053165392567703,0.13437761160423056,0.4073444944428749
0.18468612218492392,0.06220950070300755,0.13889281396426104,0.09158723547908945,0.522624327668718
0.21337443728553565,0.03489760354585653,0.06299473618079163,0.06154089265635547,0.6271923303314607
0.07306807379917399,0.060873384090807975,0.1287494289312796,0.04159400914757566,0.6957151040311629
0.15402399547045476,0.027998124672884147,0.06252181235847808,0.05126117340373552,0.7041948940944476
0.017890988607428413,0.04695967836191809,0.5198218159793926,0.05320417418997253,0.3621233428612885
0.06438459805779069,0.06171701272860469,0.3345188068831706,0.15083809002562024,0.38854149230481383
0.03838617443956587,0.02826002049273155,0.29942725318856783,0.08769127155057901,0.5462352803285557
0.08299958430059505,0.026116074770531614,0.06709354994085452,0.06272869570304533,0.7610620952849735
0.2454400380884056,0.051148273376616836,0.038463076424409305,0.017988261866568305,0.646960350244
0.07300612896315078,0.09475867691239076,0.2374205030092255,0.1011438707323743,0.49367082038285864
0.24863358530103785,0.04644943915088062,0.1463518695032966,0.1491005714287346,0.4094645346160504
0.06369996974928746,0.04478146563481476,0.5302353956440597,0.08353885966005024,0.27774430931178773
0.08381799124444982,0.029237832089925614,0.09304629873252089,0.03568499108443215,0.7582128868486715
0.09927616306272256,0.040630596777669274,0.14213670208640727,0.037189760753837904,0.6807667773193631
0.14360526541728036,0.02623839919225455,0.08272955986165324,0.04230540142500808,0.7051213741038038
0.10184087671227039,0.09086770706412765,0.13530122872683592,0.0974160657446396,0.5745741217521264
0.05968862110907452,0.04281034033422377,0.16482070027060491,0.09057461693161194,0.642105721354485
0.07222135224624271,0.01746486679981056,0.45738426744559346,0.18177211699102078,0.27115739651733245
0.07573397858495318,0.037543796195850895,0.13971001572961125,0.11086970435185023,0.6361425051377344
0.32231653134043864,0.019825735345390515,0.023280468984938813,0.045041643885386624,0.5895356204438454
0.18494893620945355,0.046744856940992764,0.055051225372883594,0.10446020182341531,0.6087947796532547
0.09738138977610768,0.03954626145532943,0.12004364176452346,0.03813343556360029,0.7048952714404391
0.07955452410233056,0.04571781265176222,0.3191098748982567,0.12436745252418216,0.4312503358234683
0.029482845858511224,0.01635285027471352,0.44838583028388396,0.14481334489681333,0.360965128686078
0.010472986589332694,0.08068776865918749,0.6324021446455598,0.09305748691460068,0.1833796131913196
0.06640264633094833,0.04531063558265199,0.2459997952373067,0.08431506510554225,0.5579718577435507
0.08812244540613104,0.05495784465984632,0.1836141761008068,0.032761981342118884,0.640543552491097
0.1713109280603044,0.0361847381687155,0.050114896203735625,0.04378217131486672,0.6986072662523777
0.15114091073038505,0.06418994087738354,0.13892929668838697,0.02681721666749722,0.6189226350363471
0.1050016808328544,0.0843006246935149,0.29281938202494906,0.06022302175813327,0.45765529069054844
0.12307289006537749,0.043527691152360756,0.019086358286085892,0.014518500024253317,0.7997945604719225
0.1047991791778296,0.02175512628257185,0.04477329904171528,0.06682773680464778,0.7618446586932355
0.15977158608050887,0.08568339456634162,0.17612498180464264,0.06724752951681354,0.5111725080316932
0.17388220355428236,0.04557981222413956,0.09658880051896054,0.04893728395806449,0.6350118997445532
0.1000884942520128,0.056925933376584,0.19175729203320407,0.06389698987576153,0.5873312904624376
0.07380847234720445,0.0929308017402125,0.28634307133067893,0.07565627845110835,0.4712613761307957
0.15924224167830225,0.06636691232130604,0.152943234060276,0.10295915481797015,0.5184884571221455
0.03599120998749297,0.036101016558580605,0.22759020620231507,0.030234526736595116,0.6700830405150162
0.05619590027116513,0.061679241259376315,0.2534357888122843,0.12433932986930651,0.5043497397878677
0.11046206352764086,0.04596066458045178,0.1438411860101263,0.08672977845443999,0.6130063074273411
0.06881994483141403,0.026498189896020062,0.1406648190645673,0.09956981097447443,0.6644472352335242
0.04684489151753749,0.032315067999136464,0.3849301582048099,0.2830527918882771,0.252857090390239
0.1959183352222603,0.035804309008383745,0.11954901756904616,0.0776545760017568,0.571073762198553
0.16396515818332566,0.05110731429075169,0.15550283497659428,0.03693216840324039,0.592492524146088
0.03308988091979532,0.04815253365423252,0.22697410291449757,0.13919982647726992,0.5525836560342048
0.021561825614431845,0.055979686614883374,0.5545683895310616,0.07135940345416891,0.29653069478545424
0.07464481185544473,0.0348427877672736,0.2889803758003415,0.140879257479162,0.4606527670977782
0.0917578051155802,0.051671746355805286,0.08806081819984185,0.09383379288251376,0.6746758374462588
0.06436790105009053,0.039192986430498324,0.2128216689721301,0.04636236926043657,0.6372550742868446
0.08256776902598452,0.06723455426764702,0.16662990067983183,0.02733852879918176,0.6562292472273549
0.0762788738743597,0.037957942656506524,0.48209727884374315,0.10069133205993533,0.3029745725654553
0.0904655351730128,0.06029898430468397,0.31738815097158674,0.07055508790963262,0.4612922416410839
0.07785767241083418,0.06817005799706008,0.15465029702718852,0.04160103752132247,0.6577209350435946
0.02551329300704614,0.040093312650163006,0.5337723449126286,0.1502728316779961,0.25034821775216626
0.12595055661045132,0.037778543936790254,0.0652836199374251,0.038476002999711996,0.7325112765156212
0.05382904335646798,0.034043081184408894,0.48852066871942285,0.12730882727977416,0.2962983794599261
0.10541181496273393,0.04099042211159315,0.11568076272148722,0.05230142452443193,0.6856155756797537
0.08234882685107686,0.07911381687490641,0.26476536100282666,0.06143795088492308,0.512334044386267
0.04812083324333151,0.04728521619686138,0.238780176756846,0.10335514860368655,0.5624586251992746
0.1277756578634647,0.04031888910473542,0.04960988415660001,0.022878200448359545,0.7594173684268404
0.026632838658974468,0.09100575980443074,0.14388016696926859,0.02202161190767434,0.7164596226596519
0.0828084202520703,0.024252867109136905,0.16136390139001197,0.08055053229495421,0.6510242789538266
0.08068884710335197,0.04079382344273868,0.17682713426059085,0.0833351201017472,0.6183550750915712
0.06071268852771826,0.09573034709622126,0.12443584015757443,0.028562193590626055,0.69055893062786
0.058158167013643076,0.026182456349498433,0.4578898099658199,0.10391716375840028,0.35385240291263836
0.09087097900371353,0.03856552505459113,0.4352875999315613,0.04087173528789818,0.3944041607222359
0.1835477357147198,0.024004312428641813,0.17743082675437105,0.1344509476318657,0.4805661774704016
0.07943852766057474,0.03380765071288835,0.4345089969456817,0.06374412260065644,0.3885007020801988
0.14366874576706237,0.060406431292325986,0.20545814323162503,0.07394514398336077,0.5165215357256259
0.10748434200598254,0.06498797577753261,0.06324289408662749,0.05155314514504539,0.712731642984812
0.27549936890521176,0.06466500727411155,0.028395590161134052,0.11738975385926748,0.5140502798002752
0.1390402724272757,0.033841410899211354,0.05913232727431385,0.04673030241913246,0.7212556869800666
0.10046182895820267,0.08761178385037859,0.10143742866200262,0.09664147563114404,0.6138474828982722
0.0846486141812607,0.07229609234518866,0.1749957221323726,0.10756484373583253,0.5604947276053455
0.11686564274204748,0.039600451839152756,0.22583517130903139,0.04974723650528554,0.5679514976044828
0.07733756136018073,0.02997453227420864,0.45864321503128985,0.09846829281711136,0.33557639851720933
0.05907995753485462,0.04901371724205048,0.26317118028078956,0.12095159879969893,0.5077835461426065
0.21026529617709652,0.036468560749442,0.018773698988790836,0.07604313052423745,0.6584493135604333
0.21839306572548625,0.04124524418705661,0.07151215966155154,0.03660881369393891,0.6322407167319668
0.22208345653445788,0.030685499812039815,0.07633295498250889,0.058121708562906375,0.612776380108087
0.0319385411556927,0.04497507167610258,0.3898869594255548,0.1395981702282429,0.39360125751440705
0.13986660050965607,0.08484499444179708,0.08665715256636204,0.06999437693617819,0.6186368755460067
0.19693918944133884,0.041609278042794,0.06043353488689214,0.04484314549636987,0.6561748521326053
0.048520001230337215,0.04121659163578851,0.19074064881105154,0.07680315892834169,0.642719599394481
0.11292202785140096,0.022669791586126864,0.013148563991161294,0.020351400800911593,0.8309082157703993
0.04165667529116463,0.027670400202427697,0.13957793005708613,0.0410799280295297,0.7500150664197918
0.08052762094037852,0.03515317363712695,0.3330379085078685,0.0457472007246533,0.5055340961899728
0.17156080518576985,0.1054957227789362,0.10749245893779266,0.07503162394477987,0.5404193891527214
0.05686149155348786,0.061714681463844914,0.18524010874705735,0.1177693066314121,0.5784144116041978
0.4020030194417787,0.037151703874517536,0.01984977649554201,0.026996724469676898,0.5139987757184848
0.06525573014114285,0.04447404398395723,0.24534777523160736,0.10112818537618067,0.5437942652671119
0.08230505870655506,0.05602212244747938,0.30063020501525234,0.1311339933736404,0.42990862045707273
0.04286601033401196,0.05356857427512133,0.6085896316367124,0.07342981964388744,0.22154596411026692
0.10145593449207298,0.04090488215459092,0.04655184974296109,0.04673634782439429,0.7643509857859807
0.1513044669477251,0.058029194082688015,0.08337812020425404,0.05148001902905844,0.6558081997362744
0.1750036318543012,0.030819981299007468,0.08229160447971752,0.053771869526096805,0.6581129128408769
0.05787301461720063,0.04449749158732009,0.3012985811838337,0.1925826547749992,0.4037482578366464
0.059244562614464924,0.07079419309298367,0.20838901577040125,0.07226031052619356,0.5893119179959566
0.16581609527924643,0.040591347493285974,0.20029015634546285,0.08024067041346,0.5130617304685448
0.20066500744811852,0.04138438370627364,0.06644274553880199,0.03839185798201393,0.653116005324792
0.055030552281114,0.03899434430805909,0.07079003299831578,0.035341944454946296,0.7998431259575648
0.07602090659891726,0.06943363669651759,0.24864194758854016,0.12235857118420805,0.4835449379318169
0.16041282508918928,0.06894033617707247,0.13122094612228685,0.11172753749358064,0.5276983551178708
0.06427350773389955,0.032894828594882734,0.4595725278163791,0.06927111434311627,0.3739880215117224
0.13052923531966765,0.029000756556735407,0.08335394131032416,0.054630025746963344,0.7024860410663094
0.14005770459741965,0.04758013385077041,0.14219664285130654,0.18736438994483165,0.48280112875567177
0.021535546393315466,0.05955702338062277,0.5456996402102129,0.04399158515698177,0.32921620485886705
0.12483220155618724,0.04590592011724204,0.11795280913050116,0.07844788633847039,0.6328611828575992
0.18305432695949966,0.044068402863619655,0.0954396177624815,0.024250319618594866,0.6531873327958043
0.10356465637588529,0.08433328501245883,0.16560750103396848,0.0843240177032593,0.5621705398744281
0.06423213180218201,0.037879060012358474,0.11714630420349459,0.07114029140420683,0.7096022125777581
0.268492552646939,0.023507122346074324,0.02710491660482799,0.037718112124227404,0.6431772962779313
0.08138121808188734,0.05994880190405298,0.15366612548020442,0.06901009205615381,0.6359937624777013
0.09324151094622643,0.05172366450904349,0.0308838107434857,0.031459131510244105,0.7926918822910003
0.0569708431342976,0.04575007131639078,0.27891042356292656,0.06054468739986627,0.5578239745865189
0.08783371808499846,0.05321424637038412,0.12669887928843776,0.026782077255054212,0.7054710790011254
0.3239584840033309,0.026470755207353324,0.07847671575173598,0.06806240427769954,0.5030316407598804
0.10544712272934845,0.050368737010573456,0.07045429906871754,0.04545631075654351,0.7282735304348169
0.009654087660123411,0.02428415950115987,0.7580101438479357,0.060806914464792625,0.1472446945259883
0.27303125563819947,0.04018191060002998,0.04305139761160575,0.03767735281186825,0.6060580833382965
0.25417011459633554,0.03796687810003402,0.11416477791032242,0.06630805737575508,0.527390172017553
0.09990279223595784,0.03000942963001435,0.20730242933714643,0.14403055911949697,0.5187547896773845
0.10095118159621637,0.10407058409793994,0.14549867212677445,0.07791513642057407,0.5715644257584951
0.013320706489740151,0.037675733066690684,0.44915312620570685,0.044965018101298014,0.45488541613656425
0.01537278958051705,0.035905633188163165,0.6870036942913242,0.05635384152295812,0.20536404141703735
0.0860128123263132,0.05689056135043687,0.10145244454515945,0.08033971429829909,0.6753044674797914
0.06532519379776713,0.06908030927846875,0.24525463903452654,0.03107244669439963,0.5892674111948379
0.06027657515514965,0.017809850370900694,0.5795520257887072,0.10418992398889679,0.23817162469634567
0.06248907466404404,0.02346831392058118,0.5481202765308405,0.070178348712914,0.29574398617162023
0.043273235851675446,0.057033944397609115,0.2147350033802408,0.038219169299472416,0.6467386470710023
0.11659879340593757,0.04640225218088247,0.07974411534809726,0.0612387256485113,0.6960161134165714
0.24126429096388471,0.06380488825936989,0.06115419597032616,0.07619084842002882,0.5575857763863904
0.23442673963210603,0.04375776693177758,0.049303757398486504,0.027396153831914783,0.6451155822057151
0.05631901996444905,0.08055618015160215,0.32755116835529263,0.08603476507749945,0.4495388664511567
0.08876523354289358,0.09329903073113008,0.2249682652414256,0.10433096111375521,0.4886365093707955
0.0841758315495971,0.03974971386332446,0.18484301029544084,0.06312359594302656,0.6281078483486111
0.04124868264535498,0.02981096977928919,0.4751182468911405,0.05730093488653482,0.39652116579768054
0.07437233897622098,0.062312766673031976,0.1911679382441324,0.08378352947242954,0.5883634266341852
0.0304878023141898,0.07350882140885025,0.4698505595376225,0.07924877248071753,0.34690404425861987
0.11071549075234209,0.04526394355583195,0.252826399867286,0.1368254961606835,0.4543686696638565
0.05170375696057559,0.14249297999683413,0.19544564126372727,0.04150008839508484,0.5688575333837781
0.051893880294701926,0.0849922125678637,0.12068119025856901,0.023386639480829353,0.719046077398036
0.052087853571244194,0.11945392401530718,0.13204057363528904,0.07855037264719435,0.6178672761309653
0.06866238332088181,0.033645325293573225,0.2763162413114678,0.098937212330927,0.5224388377431501
0.32138616823114013,0.04852784670126418,0.05604896861668349,0.07027741190243493,0.5037596045484773
0.29926696899722366,0.019865750417559704,0.04238456575985984,0.04901916197799878,0.589463552847358
0.0772425305266025,0.03784851791699128,0.10939263525485135,0.05011128853630322,0.7254050277652516
0.09545953155314785,0.03037735209921485,0.08439924277950249,0.04527483412236277,0.7444890394457719
0.1058144965237359,0.0988152951000501,0.37793267759647886,0.05445945444712071,0.3629780763326144
0.038277332524261354,0.025130146413070292,0.6102171146001651,0.08156272436963583,0.24481268209286747
0.243016312250309,0.05254990866558648,0.06278677924099936,0.03149833856364686,0.6101486612794582
0.07513040864231062,0.019308331632737256,0.19812110315952328,0.09653936570022667,0.6109007908652022
0.10391889465935981,0.014881015703344245,0.1828647036372274,0.13988133543227965,0.5584540505677887
0.10109824106030658,0.10157374479707398,0.359813373565212,0.0892340436052329,0.3482805969721745
0.051672269168476226,0.03322385246577719,0.2695577414613897,0.16297638414635243,0.48256975275800434
0.10431831441992696,0.024044806981020992,0.2221535280107892,0.07954065030679626,0.5699427002814665
0.15029120069424698,0.038970561574975665,0.1466446024778021,0.06696488623077779,0.5971287490221975
0.18771593651818325,0.042695220127038455,0.07886396594324598,0.05202181750850043,0.638703059903032
0.27976646956662754,0.0222175866294463,0.02698379062782271,0.04356806045256644,0.6274640927235369
0.0422007308539186,0.06055193629101998,0.4362689958327638,0.07734639553999138,0.3836319414823063
0.15973997197153078,0.040827916618880813,0.03520434668999127,0.037075628911173844,0.7271521358084233
0.07711422687595412,0.030995748639940694,0.15573708780147802,0.07079981963895343,0.6653531170436737
0.057646137681997146,0.11828820779657509,0.22322888155863035,0.17978847827926356,0.42104829468353383
0.21859417369477163,0.07325005000733083,0.10105076711558542,0.07601688058883559,0.5310881285934766
0.031068650665515084,0.04778572701786722,0.27342833347039475,0.05225529131359645,0.5954619975326266
0.11234541437228343,0.038404064454552495,0.1341964207317803,0.06681665484392459,0.6482374455974592
0.03544677540216322,0.06855048674019137,0.31462860710685575,0.061508438013203666,0.5198656927375861
