x values,y values
3.127051016,545.4631747
1.831125951,300.8006602
4.534273946,469.3253907
2.60739962,332.6033005
3.513412996,454.0782138
5.159255269,564.8606968
3.38273242,319.0077298
2.868766796,515.5187582
2.147508445,357.7899347
6.814318991,793.8417562
1.845258967,185.1870491
3.826832201,481.9835627
1.69210515,418.404371
6.121122963,819.2181837
1.105930078,218.8409165
1.072814932,297.8024282
0.860385447,189.6511426
0.744241715,76.33337825
4.848415833,648.0959803
2.452268675,476.7739934
3.501967427,434.4681775
1.467509912,123.8126029
3.049791069,552.0885501
2.695727785,381.3179676
2.561983786,431.6193041
6.676963885,856.9438156
3.36804827,473.8222563
5.014263756,538.5256614
3.65764633,412.5032381
1.205999231,279.6489302
5.511343378,642.3920186
6.650370124,616.6994925
6.51388744,730.6450557
4.588187299,388.0359363
3.869363722,434.3879981
4.312615419,409.4552112
3.210310169,501.1398341
6.639375213,707.9323012
1.568349432,419.3948555
4.357429096,568.3329792
3.753680571,540.3539323
2.950695319,337.0602974
1.908247452,522.071304
4.722063576,481.4012087
4.249485323,548.0937416
5.693119091,690.0416488
1.817926967,242.1084166
2.387029299,276.2025669
5.552187438,730.7508902
4.871753628,484.5174224
5.963259599,684.5613739
3.35108724,454.2299018
4.974499904,659.9254517
2.898051443,465.8265477
5.319557222,698.4886531
2.952513611,381.8305007
6.548476095,697.0455403
1.483380513,174.7631122
0.707796751,134.4576773
4.945960058,546.5875787
4.103671152,507.5113772
2.907615457,429.6484743
2.390098169,293.1261256
5.731130025,731.8901418
1.227918348,366.2662389
4.823441578,470.7296767
4.825197189,610.1052802
5.315216999,758.5327573
6.438659569,756.4023694
5.486238099,742.597455
1.554724367,533.0437543
4.379099906,388.1464097
6.566069334,701.637773
3.331820285,445.9836918
1.340753783,243.4734831
1.076925156,143.1526101
0.957402247,60.54264205
6.479656957,878.1511449
1.402580647,207.1182545
3.437720826,305.7348696
1.464838172,309.8786058
2.3489229,475.6015269
0.881135219,169.35012
4.989703898,848.2050197
4.012058973,591.2215194
5.852295507,761.2247763
1.087257925,192.4797839
2.275798318,290.5943614
2.677809286,290.5274599
4.972757982,756.4220078
5.085397847,442.6441198
6.20747992,748.4489608
4.470592446,342.5564433
5.303831209,813.5466274
2.545294484,368.9442114
0.826307294,250.81332
6.351698627,797.9770472
2.767868994,314.8422153
1.172789591,133.5875536
2.996997478,367.4593059
4.699525198,567.6289293
1.685937862,178.219622
4.967456032,889.8240496
1.4990499,275.8659866
2.293639144,343.9189369
2.11852831,309.7269051
2.039048081,310.1278941
3.919305527,320.6125857
3.166435965,486.1834901
2.438620851,422.7160769
4.067967101,604.6179008
2.773296523,426.9713384
4.025396824,531.8424979
6.691114567,830.1497199
3.039886609,539.5642428
6.233335373,707.8009426
2.726436769,330.9397188
3.488686077,341.791715
2.636440361,286.5051043
6.011052295,873.9833836
1.002752374,284.9286889
6.082698873,594.4571294
6.978585298,873.5547485
1.675228349,202.0161366
3.709640524,416.7163802
2.092186029,274.6222714
6.426706009,630.3436499
3.296136566,489.8951102
4.306170778,534.8575624
4.420252298,624.5380919
4.236181306,538.8336409
1.008312477,135.5109912
1.322313463,214.0292728
0.903284099,329.2596763
5.980854176,671.7715984
3.616208633,437.4623198
1.037366345,171.8468428
1.910315966,303.9844777
3.391684003,581.4169649
2.094201131,381.1962732
6.24220344,708.3983178
6.240303232,909.9840032
4.071311548,539.6496674
2.0656073,260.030719
2.220477967,353.8116246
3.184905644,437.9537478
5.253612514,812.8131582
5.864423737,735.1295608
6.077929314,632.1451666
2.941704386,510.5795736
6.677016028,710.5461651
6.892997638,709.1176999
6.917971453,751.1433011
4.891372747,413.1232236
2.414971772,468.1800916
2.52470026,287.0484007
1.826555482,240.4050165
1.427471221,154.6938247
1.941626528,268.6507839
1.41122686,442.4343743
4.940505602,535.6544508
2.445432308,171.3187441
3.306260736,538.9711129
2.099510706,314.5247091
6.645082746,745.6324965
1.581868745,308.7230538
0.932178055,253.1401788
4.088582441,620.2354064
2.753212746,376.5645157
2.482625842,222.8652476
2.863336438,424.1783412
1.374265555,190.8177366
6.701987158,749.86329
6.837560072,723.9545399
4.497927188,690.9613528
3.502141582,369.4212518
1.463026712,238.838066
2.936818748,423.9270982
3.361680069,486.1694207
0.85512384,43.24239211
6.652348714,810.7152702
6.764484814,763.9651895
4.631593932,473.7968633
4.013505311,575.4418633
6.80046574,804.1661463
2.93960456,478.6133914
3.449164898,538.9046319
4.798519846,364.3986372
6.488860638,653.3274504
3.811414915,447.708801
4.464205653,576.4320747
6.92052832,874.7742842
4.129213572,596.662522
3.555604939,335.302647
2.735190333,385.0334752
3.15670538,554.8892904
1.083124893,129.4408376
5.234515325,713.5322805
4.053739138,514.9311185
3.321406012,290.2655095
5.852363665,664.2492489
6.55829031,731.7206002
1.122555834,135.5522265
2.456960572,304.4421493
5.818877821,621.2749446
0.685656817,313.1517771
2.627103201,455.5695366
5.04716572,528.5074282
1.085015758,175.6326087
4.001049551,631.6441151
4.624068687,395.0056621
1.609489306,91.27906895
1.483247038,112.0959898
6.935956261,982.8654817
1.14591651,162.2631908
3.500849141,469.8185905
3.399386415,395.6654322
1.366389965,109.476644
2.346944058,288.3584977
5.671261683,732.496069
2.958754412,219.4591104
3.821598296,480.6806439
2.220711448,395.8087715
3.942690328,602.6150519
6.125159501,713.2784081
3.862110982,427.4458923
4.672746453,501.6899105
1.53705359,28.8284186
3.652949395,307.444377
5.646748906,565.522022
6.035181948,630.3492285
5.903180707,710.6136087
0.64196488,192.1784177
1.494706041,205.1878294
2.439981566,346.8986165
4.920550375,634.9557148
2.546845118,351.7257913
6.293623681,644.8642626
5.103593599,511.9625942
2.263926992,116.791245
4.408040702,569.9598537
6.693612528,767.5628325
6.469727572,673.0172899
6.830467835,660.5697894
5.544960132,581.9461414
4.76003312,513.8409845
5.850142006,522.7952914
2.157134072,353.7273888
2.180259908,302.5926946
4.904819979,690.7778155
2.282229181,143.5838776
4.922086051,605.3132721
5.316963307,547.4262262
0.605385095,158.4484643
2.177393143,387.9779898
3.691004096,380.1802328
1.079497484,157.4291435
3.138697301,493.2031186
1.627432856,295.5653368
2.159555819,319.3728668
3.281567985,511.6959548
6.182232769,704.2810515
5.926889692,697.9016653
4.384680821,510.218483
6.280520647,726.1267999
2.669935541,272.6168797
1.537786993,399.8884923
3.67503862,579.2579715
1.38668475,202.4699114
5.648674424,710.0709473
2.806210999,248.8362439
3.11295085,418.6012384
4.406252536,537.1601543
5.281145162,617.4153477
4.539107886,504.9427288
6.668683824,650.7701102
5.354991144,590.621112
6.076736681,817.8151195
6.651880598,649.6527593
6.033924857,557.3683137
1.848209102,291.5201598
0.634579228,127.5989996
1.797078258,323.1062877
1.216212397,197.725788
4.338709669,574.062746
6.08434166,831.3019061
1.897932167,130.5677966
3.9301966,395.9154325
1.771562406,302.9055288
3.242067121,546.4639797
3.758659694,598.8651871
3.037242582,354.1889565
5.590541552,550.3746842
3.090113606,468.018216
0.694685922,43.41669422
5.605618172,634.2451261
2.174376673,389.3801742
4.146447191,552.2578551
5.515604582,650.3497427
6.287703877,840.7490011
6.270386376,708.8772554
1.747210009,166.9432077
4.225598294,505.3343745
3.45037564,510.4412455
2.518803801,325.0747061
4.746428857,600.1751734
3.832594317,337.3052666
4.57025311,552.5491696
3.872335826,431.2158526
6.369935349,875.6101727
5.846527326,864.224332
2.153888225,322.8843381
2.802658395,503.8855673
4.940786758,461.6085517
4.142410519,459.0767833
4.925117217,680.0769766
1.591927579,321.8384872
0.711830794,165.3118489
2.669943004,337.0891515
3.775098848,517.6747174
4.435500277,652.6285871
5.387789236,428.8059286
6.702481794,884.0370152
0.885162491,209.0266151
5.212350917,666.4302144
1.330572184,154.0591443
6.827626882,935.3133751
4.928091483,639.8266052
2.733607754,350.8819852
2.781309407,343.3469457
2.019759523,273.5638134
5.315100826,475.5072632
6.118415786,644.2442894
5.032189722,541.154313
4.857254343,684.1124918
2.767278811,409.4850466
6.791272524,658.4366501
5.872463131,692.8864371
0.627769893,147.3260391
3.288808919,528.6004762
4.514004059,375.37007
4.822535065,601.8876196
2.611476781,370.6494014
6.180172976,779.9490086
0.6708865,311.7655453
2.43502916,528.1166833
0.83493281,216.8309476
3.376620113,472.4717867
6.700883513,802.1518918
1.95509447,433.643881
6.939440829,748.0436333
3.47487688,467.9405956
0.816870704,272.4061568
5.116377779,636.5390886
2.94506676,538.1492294
3.099122255,460.9029831
1.331492732,250.428676
4.443545416,632.2972442
6.402402872,668.2761179
1.232695289,250.7836059
6.348315869,543.4646922
5.566485817,602.4431869
6.670907586,847.5010328
6.226945271,841.5383595
2.939786777,222.9109319
2.915783999,253.7587334
2.240114785,371.5820144
3.018932676,324.7486002
1.877363464,193.3120855
1.812424047,115.6857873
5.568544734,424.8709304
2.359855559,212.3629842
4.092016086,525.7025702
4.561237983,704.7577518
2.459389679,399.6017977
3.793632877,530.4059236
1.66880177,227.3491117
1.044529268,160.4771694
6.015402531,580.9991907
3.068324186,416.178176
6.243416719,720.7905488
2.304894414,161.3301068
6.820151608,775.1170151
4.646685026,612.3118379
5.484885079,717.340532
2.213375348,183.4199189
3.04995326,338.8946406
5.359466136,623.6379618
3.297628456,562.7610684
5.40548511,618.7636001
2.76238895,409.2383255
5.363744199,497.2835757
4.089517859,535.7975839
3.967149979,338.0254155
1.001834259,93.47012747
6.579474195,799.9566904
6.660511727,789.0282575
2.038629532,239.7810925
6.291462314,548.4819082
3.780990952,584.6813186
2.358159491,397.4984445
5.856427253,608.7453962
5.788980936,800.3016646
4.00977083,489.9007613
4.438462768,782.1410294
6.589879069,821.8624481
4.212575706,426.4405963
3.490931692,532.6041013
3.190102076,442.0440833
3.549200783,438.7861163
3.268576169,383.4189418
0.828014801,120.9781684
5.977484494,516.4847921
3.490901471,409.2248517
2.313455881,362.2996482
3.095841691,325.7994089
6.730157977,767.2647322
1.083106384,79.39501657
4.323193949,677.8413776
3.971672198,600.985569
3.871473626,270.5589991
2.070484378,471.580194
2.134754472,194.8804486
4.139192122,577.2656731
4.954130804,582.777709
4.62966784,578.9501814
6.720547452,831.1007303
5.908073101,732.404083
5.781950504,820.6980384
4.302196569,434.2222829
2.848557442,341.7925513
1.713001618,312.8184098
6.676984729,685.3959909
5.432593844,626.9726121
0.868318905,140.8586967
1.046047499,226.6721184
5.17465436,697.9520645
5.988296119,713.2986043
4.714839567,461.8533287
2.952822024,357.0666645
6.702469141,874.6291129
1.865119722,350.0757794
6.255862801,659.8115264
2.362673482,307.9370534
3.727720926,550.6523687
0.873511068,553.6252525
6.552762072,604.1950455
5.893684469,602.7094412
5.309014613,629.9894543
4.55778083,439.1860989
4.25415949,645.9529245
5.145878209,695.105395
5.06385255,761.3263958
3.646969987,330.1215756
5.632334016,746.018183
3.469973548,500.3341636
5.389970123,607.2647939
2.103451365,518.0143125
3.07802982,408.0129098
2.156960556,363.110674
4.38040175,478.4226917
1.04305419,272.0410311
2.065974688,439.6453275
1.02544199,242.8213016
4.011821544,619.6531252
1.335832574,207.1098082
2.417283463,412.9582347
5.222530741,540.6470555
3.754343446,414.7748231
0.608064249,146.0508577
2.32072291,300.4837269
5.930728432,756.1324541
6.640566237,793.4123073
6.031687529,658.0036542
0.758079439,126.2263527
3.834409898,478.0460483
5.003193953,684.6983399
3.830782617,293.6978519
6.285222651,809.4192985
2.092764999,195.3932827
3.723604459,499.9603487
0.771927552,290.3959795
3.456836315,258.2441798
1.110334177,163.4414696
6.713305072,685.6096315
2.121170815,248.3264889
6.412979107,589.0479124
2.83477689,517.712977
1.4021372,105.9833619
1.499207024,320.7205876
5.075614791,780.0438947
3.433417541,463.9824622
3.39552687,338.7074187
1.825664512,286.6439963
3.025300322,258.3679661
1.523861635,319.204086
6.554487765,735.8048889
3.331407827,422.6133901
6.963041336,939.7932718
3.192089439,219.9467865
3.347827401,423.1062911
3.813312938,272.6352872
1.75537764,535.7427937
6.419225655,778.4884673
3.371651719,447.8599165
3.449022752,546.9210089
4.879686946,615.7420813
4.101121891,245.6406899
4.5805506,635.150845
5.839202142,694.1457735
5.552598518,607.7240298
2.576124649,503.8476414
6.854126355,709.8654231
6.638256311,630.0434772
5.691377666,660.9673617
6.428214326,757.0039529
2.943662165,441.5861481
0.693476542,-28.08415614
6.173797284,519.0696238
2.309884067,470.2304832
1.073604448,464.1570185
5.162045701,361.7156549
3.694070377,640.0885503
0.993299661,122.2731277
1.479341772,296.8948682
6.211947847,612.1183529
5.012674685,755.9631989
0.801662571,108.6383409
4.918474347,542.1689378
3.53890413,433.832884
6.039720824,660.057072
3.48842788,447.4091676
2.900938452,272.9722764
6.441927208,667.7145678
6.764043065,1034.621575
5.132515491,600.2831898
4.894458569,468.6385562
6.984820908,850.2729935
1.170279649,335.8443515
6.02865116,758.6269223
2.091641283,240.6888459
2.588071737,411.4995658
0.950273176,199.4354289
1.770781186,295.5690402
6.07794332,714.850086
6.046681853,699.660303
3.997999464,588.1302457
4.936353377,651.3942106
6.339627319,762.7876797
1.814177506,353.9358643
2.546340633,229.7739927
2.130641776,255.2437505
2.650741911,297.386686
4.478398616,520.6785325
5.029605083,737.5617361
1.334754152,135.777288
1.429156395,8.714127701
1.939036317,363.8504926
6.824368847,994.2129344
2.340142618,203.8533401
2.709789232,290.6946932
2.045945618,255.9807371
2.083738128,270.1824518
4.723105676,553.7895272
5.354752525,536.8405069
1.882810987,315.818393
2.311186016,327.9994155
2.341246527,386.8162819
5.45831571,639.0015389
5.556223808,734.7493364
5.962213735,760.3696888
3.011429011,370.8005538
3.70994208,478.1554689
4.728292274,685.985574
6.88026011,637.4731391
1.314019972,236.6215587
6.547818698,795.1812872
5.975260027,439.8376952
6.046270634,749.5080416
3.668823087,528.2337339
5.416183546,674.9890754
5.708403483,657.4759941
6.697641436,891.3250363
3.786618686,502.2498993
3.092622907,347.0582132
1.772450072,331.657725
3.967977702,412.0061461
5.326186507,688.2506379
2.629309677,527.7525527
2.852629732,405.0079987
3.630161946,415.1276676
3.071824349,393.0157002
5.319378875,543.227991
5.969631559,746.0503755
4.873453185,589.0280681
1.601409359,380.9317497
1.909810455,383.3642241
5.785404568,680.6361051
5.606353545,638.2138566
4.848630422,444.831878
1.596394528,429.8213737
3.618197254,285.4516272
2.212598955,361.533754
2.304544296,506.0564032
1.498512001,176.783924
3.128526345,430.6948043
5.556291088,712.9236583
2.989789612,579.9617739
5.930847145,703.7049136
5.222464179,578.2418969
6.464426137,719.3076568
4.545504361,455.5211011
1.855339627,202.380508
3.952343397,492.0680292
4.6066987,649.7731571
4.852898795,506.8107198
2.708222563,393.0197391
6.759023098,793.0955647
1.561790419,290.9611012
2.516389327,453.4341251
6.308166041,750.2208337
2.197177288,490.7175754
0.74004401,364.9565033
1.776110612,281.8936915
6.722070959,759.0540452
6.867297571,798.4470108
4.083963115,455.8683447
5.925578314,700.6252532
2.926202936,531.5601589
5.362179044,811.2850564
6.643073565,778.7628961
3.450511503,433.5681358
4.034420715,551.6406809
1.499256605,347.0083282
4.207043789,708.1285679
5.000107705,410.531071
1.539649154,189.7429994
3.19726578,504.2595691
6.731481212,761.6840821
6.844597542,873.8715315
3.355597174,295.0870924
4.109383392,547.8772954
5.842187979,664.9687709
4.225418825,618.0599011
5.676602813,676.7686827
4.687426117,530.1055327
3.590165602,503.1946687
1.414152794,66.89830897
6.699971886,822.7636506
2.29769052,401.0737693
1.765737932,141.8123457
5.041735068,695.1690507
3.562935254,324.7784796
6.371596061,635.8647214
6.731593401,803.0941339
2.999498201,472.0406812
1.335703767,176.6160578
2.962102544,373.4529643
6.95074239,688.199905
5.429433389,672.6460072
3.458223776,543.4255149
5.548960916,616.2308291
6.403535981,736.4582073
1.361976012,323.1121152
1.683403769,360.9688624
1.730479615,138.712986
6.587854196,729.0578641
1.959182151,613.126948
1.149240886,193.6836571
6.437176346,843.8618283
6.060950357,878.2110563
2.514480814,374.810632
5.502980095,822.0697356
1.890952557,84.791973
0.995423817,156.6282826
4.853558014,561.9555424
6.057098388,777.8163211
3.433927933,320.5739197
2.364996367,191.9990093
5.744151462,677.6194592
4.846285934,572.8570506
6.513050937,818.8393643
6.88856141,806.2138228
2.23159303,308.092534
4.274669644,449.634158
3.911452311,413.7253956
6.211329325,880.4396906
6.377046722,578.9311097
1.991633536,306.0558129
3.637456124,453.1732323
0.948290228,119.7377185
0.884527295,100.7545567
5.808960631,728.7983757
4.946931515,823.8899147
6.677664151,758.7242331
6.732097543,813.5199358
6.058015529,795.1359732
2.854636855,505.0933301
2.255222769,377.6448551
6.959428409,843.6470172
1.211536193,171.5402299
2.397377661,149.9075853
2.853511654,322.9921542
3.735934241,471.5359142
5.8115038,574.6964809
3.374940102,351.5193718
4.630047018,448.3509907
1.187594084,205.5608863
4.064139955,559.6561462
3.431312297,571.9139123
1.404279065,50.28463926
2.080823659,204.1324817
3.942746505,559.4212291
4.062352908,354.4286942
4.681984988,419.3265618
5.310291869,642.5225966
4.393761872,561.7948321
5.932565701,699.5585549
0.724841378,66.48570858
4.739315456,660.2014837
4.586452969,732.4571864
3.094953802,447.1875797
0.665143276,66.95546851
5.389912607,632.4386199
6.698115954,737.6709223
1.169951957,212.1397125
1.060976625,193.5657299
3.177334858,493.205541
3.514975185,371.8365844
0.740010115,-76.89574227
5.762693987,619.0106904
3.748285725,437.8696542
4.812731115,543.1549992
5.449963295,774.4072034
3.303927973,362.3689071
1.566663806,253.8503528
6.073506315,769.1460982
3.566867288,508.8327347
5.016736018,573.0441372
3.518165972,579.3190587
2.327672486,201.0351688
4.960466865,643.7986553
2.39241163,312.5932982
3.258263294,446.9962497
4.6371474,523.5042136
6.218246477,601.8796753
4.321493873,428.9806778
1.435623313,409.6904247
3.544195068,579.7061407
4.791540664,823.3550487
4.529523033,747.0197836
6.638488214,856.0860114
2.218599258,257.695726
3.389887709,323.8994084
5.786323205,571.4926475
4.92740736,510.7937348
6.265862112,796.3378334
2.395303558,244.5112162
2.708902941,334.6147155
6.076397482,622.4870938
3.774053928,463.0684134
6.490694469,637.9284165
1.198557263,205.0118781
3.994663403,377.3196403
6.446627601,751.1280614
5.822758165,799.9446429
3.922030654,340.1840387
2.361066253,211.6628203
5.731146825,686.2186049
6.245029067,596.9557109
4.515356702,631.1261965
2.253508513,240.6481002
3.460638878,545.698148
3.235875793,398.6565339
6.466855176,785.3820118
4.921709103,609.1780909
1.069655028,79.20732343
1.009645157,260.8050557
1.655778252,258.1962067
6.538046325,859.4954442
1.671401971,422.1172471
5.607071898,520.4283977
5.327610732,492.5171217
1.600216223,214.3357593
4.514267359,573.7720243
1.402237681,359.7412105
5.585900395,813.6941597
2.816113378,338.193244
1.549966596,200.3849846
3.154467909,473.0403543
1.337374143,184.5108192
6.920977913,684.6852983
4.018435712,554.8868074
5.619737826,743.9372028
4.109366466,564.749515
4.521598287,604.1170608
5.879272688,765.5574304
2.592163219,438.6507286
3.048230565,342.795745
1.535400759,326.5761304
1.646537747,243.3555873
5.946164458,728.1486496
1.852543608,278.3280134
4.956170148,612.2322507
6.634314451,796.643433
3.282799185,448.7730677
2.396605258,358.492757
4.755944153,407.3405618
6.17083812,511.3493145
1.486195313,291.2605328
3.186992916,462.2498453
6.943252136,833.9704671
6.789521574,754.1856537
4.22700829,645.9739245
3.295935052,450.8510442
4.62891372,666.3415204
1.726461245,255.7984442
3.913909572,335.2956911
3.745656441,410.39737
4.009779472,502.2139327
6.438218407,800.7721415
5.575609902,739.0200253
3.374060913,336.7418035
6.454835139,695.511019
4.700776153,599.2035877
2.118975109,257.9746521
0.837332626,215.9211188
2.066094967,260.9034254
0.791631505,172.553903
3.31200093,292.2454363
1.53365761,220.8915833
5.945486941,651.6888263
3.611445518,427.3280774
2.009791433,251.5333591
2.982635125,450.0796675
3.409389836,427.6090602
2.426580564,543.5609355
4.973774943,475.0515107
3.741259022,416.3732366
4.691321907,512.5299821
1.983759501,349.3009616
5.556924085,452.2582345
5.434751042,796.2606649
3.520732783,408.8713966
1.29487733,232.9498613
3.260301883,272.8047012
2.643026977,444.6479962
1.873665214,277.0182681
3.174591179,359.8409468
4.009230591,493.1868203
3.75819077,620.462359
0.777966479,225.2703251
4.840073448,450.7758238
4.453063564,484.1981889
4.595786245,636.4928033
0.796092474,189.3641197
0.916064067,196.1636596
6.076277098,608.7149894
1.834100589,428.6995611
5.244974327,785.3461987
4.654363996,624.0726501
6.947852662,668.7604686
1.43779559,163.1275951
3.492262937,434.4397457
1.077805403,50.3943534
6.696023719,813.2734474
5.160205221,525.5964731
0.824564833,145.0326897
4.238079251,627.6457912
6.780745486,735.7345425
5.893394463,637.733253
1.315736771,338.6486541
1.664893033,481.6682478
1.779273201,277.7969268
5.978497671,642.4745656
1.163646568,265.7550751
5.176217935,640.2532055
6.226387723,778.3656559
2.866162891,317.6551974
3.959769701,547.6988125
0.831129958,224.3785954
5.814324688,718.5345628
2.57819656,388.5025496
5.393251507,480.9498907
5.337136819,545.3579431
6.878767422,619.3335654
0.837114021,181.6891573
4.983322996,732.6105188
0.76867312,65.26747242
4.193191364,627.3579701
2.138472895,304.2384928
4.651369776,644.924838
2.70034723,356.8832477
5.192338842,588.2869886
1.202674666,265.1185078
5.968432969,850.3862204
5.725448355,706.6118027
5.857487538,634.1172879
6.377952511,424.5173679
1.197720916,344.6877794
4.376225367,475.0347186
4.615217779,409.453396
3.505502972,601.7752618
3.387027684,569.8233481
3.319819742,493.8307999
0.738015008,-8.141738449
0.783440622,130.1235974
2.036646034,223.2081878
6.097665836,806.4266557
5.220720745,519.3885964
2.348221319,304.2667113
6.137418989,694.087956
1.528304252,348.0396855
2.592386525,427.2765243
5.364125478,570.453719
2.112043838,394.9878827
1.273083875,117.2287871
2.031917457,308.4713464
5.886311489,636.3360894
2.71931395,555.4512122
6.364208189,650.8585824
0.866877047,382.8151495
6.490962833,583.7233072
1.568295578,276.7216109
6.828080213,705.1096364
2.383240009,385.2913212
1.994585202,473.5808757
5.330188841,590.6384162
0.749023087,160.8653609
3.99288369,450.180997
5.275911374,537.0176195
5.81217738,700.2337419
1.24792069,340.9809789
5.344670577,728.899938
1.455274085,184.0834305
3.566772348,381.0136961
5.020898208,635.1592586
5.078611435,734.3972368
3.427559236,449.7603213
4.827285625,657.2568918
2.408595947,386.6254848
6.414921147,654.5392129
4.890442387,681.4769677
5.800136212,557.4650537
3.989072332,535.2843574
3.559516668,387.2858979
3.87676776,512.2187115
1.672768062,-52.13542632
4.417966883,486.6810985
1.787032595,318.0185614
0.906462814,239.4549547
3.359135163,448.9579623
3.77687654,407.3139226
2.183782027,346.8575279
4.421847707,540.4960327
4.267443223,404.0868853
2.861914678,580.5342589
1.702720844,275.3031855
5.481027577,527.616737
3.997255107,574.5021034
2.835054615,541.6609274
1.366960129,224.8120722
5.843296528,739.3425763
4.193748829,519.7164497
4.953659144,613.7278771
4.753418249,480.8312512
2.318737871,319.4014351
2.450893092,219.32957
5.967338964,877.5700852
2.940793572,354.9140689
6.598146899,828.6040554
0.808629012,65.35067269
3.832579756,627.5710257
6.237718855,721.0254463
4.237143442,680.6562534
5.944434452,742.236097
2.481533634,295.6849116
6.234238921,723.0741618
2.61236819,485.0711823
6.236602375,815.8995849
4.111223134,448.2554355
1.145349553,225.4223461
4.713818918,597.0214423
4.023293526,398.2324261
5.575898345,732.9560475
1.32677206,170.1520346
4.731849735,479.8253245
3.150716268,721.9835424
2.32074587,187.6472059
4.938196903,356.7606623
3.668880654,413.1460736
4.938832498,593.895557
3.130409988,412.6991574
4.385245467,635.796304
1.759395602,143.3559317
2.344555984,260.9428744
4.842457886,407.692143
0.8644932,325.3883483
2.573129513,323.4698285
6.212203967,685.7740462
6.404396025,639.3736568
2.423293955,424.2730815
6.143817597,737.1657002
1.882852643,212.8996151
4.391064025,527.4958508
1.076627537,182.880053
2.259924497,363.3873822
3.355974306,348.569662
5.048540648,726.9543825
1.38463905,186.9213923
3.396148121,440.6901223
4.367963343,671.0930749
6.175739485,831.941081
3.057428323,451.0658313
6.530543605,929.5582042
4.175530123,575.5349521
4.75418564,621.7768007
1.138529789,258.2828797
3.874945022,654.508279
5.207151083,598.0025029
1.934965467,313.3418903
3.445913562,432.071449
2.648590409,274.207184
6.815324938,773.5878687
2.822748625,386.3026921
1.409738963,177.4901557
4.269130636,538.9053425
5.197565852,579.7189441
1.884432476,500.7699404
5.713842894,719.9785399
3.496321185,592.4367682
5.228083372,624.8328577
6.870363865,732.3441126
5.202369718,496.0503196
6.364987349,683.5132977
1.485474514,232.8784276
5.518944658,618.077669
6.866051828,866.1101093
3.189464425,402.1904865
4.763137941,480.0540607
1.64071477,326.1559739
4.961169228,630.0149334
0.936818438,271.8227203
5.961863587,536.7290784
1.508003313,360.0535828
0.829216569,144.8421728
1.809258094,223.9515603
1.050307344,229.0602401
3.106174226,419.5868239
0.749728288,1.706939566
4.571676323,633.0049958
6.902412502,697.9001195
4.327074459,476.4636069
3.659308424,384.2101885
5.557585862,669.1135529
2.299396361,258.6699753
5.605828799,617.5882119
6.70189672,897.8359302
1.152500182,184.7243175
1.694257077,119.2170667
5.070743674,489.5128664
3.38619218,372.0442267
1.145029748,306.8224154
3.405951639,446.158672
6.107619507,740.8486775
1.327725113,243.8927498
6.13973388,761.4654512
1.593947369,256.1276005
1.915893308,84.21592558
3.30976202,428.2428188
6.34248027,839.1278714
4.499893497,515.9779582
4.727803072,718.9982863
6.724514744,834.677417
2.791208594,528.2766511
6.162388229,757.0091153
4.194848042,534.3423235
3.965737899,619.6936564
4.241082228,480.161026
5.489361171,732.5442832
2.292546071,426.0080274
5.085986784,529.0731936
1.764350111,216.659906
6.661461672,785.710473
5.402991476,516.1922409
3.683913276,440.0670085
3.00512911,313.7870937
0.643824113,43.54372614
2.21146081,239.5172338
5.073080416,478.8893084
5.333917774,602.3568326
0.957901265,80.79859592
0.854518767,-57.19848544
6.744418776,711.0089011
1.718009504,233.9800064
2.299785047,244.973157
4.606061412,568.7098756
0.947705826,143.3118574
1.514522493,264.9480894
5.414188292,459.7021376
6.893788147,796.225701
5.294528092,779.2317553
2.718506512,457.5919038
4.094786853,614.9594611
3.556493574,515.7536749
4.158341191,325.1935098
1.847439563,360.9023434
2.454126391,532.2066171
6.956162678,783.0374145
2.412139568,280.4165566
4.502482642,472.4992847
1.657651747,263.8327522
2.33256865,448.492217
3.294247859,314.8446267
3.184286464,393.1154492
5.476445593,535.0855523
1.008279192,136.1126162
5.659117959,687.1304995
3.189641055,235.6312232
3.165400486,379.2031163
5.345476378,555.701125
2.740311179,300.2950721
4.613932133,743.9043752
5.572718215,681.7792554
3.20591583,529.8310141
6.940132258,853.8658332
5.099140991,649.900102
1.170934599,169.9385567
3.240506297,459.7108926
6.745078496,1019.004729
5.795492783,593.3062993
5.700462307,822.9115608
6.360468484,708.3607236
4.553728831,583.7974104
2.123749362,418.0934796
3.91956007,521.2502864
1.725430597,325.1872211
1.028533993,258.943001
4.028307712,614.5476832
5.875380061,646.9666925
6.328487413,689.1870767
3.422557842,461.9914347
0.896861525,92.24449918
2.217920977,335.7041401
4.023456088,586.0394244
6.168584736,647.6306393
5.995011853,809.1777481
3.9355149,235.3552319
3.254812392,352.3534704
5.547391817,540.6816646
6.362372299,633.6570677
6.197050526,777.8135013
4.112134024,549.8354867
2.222167124,370.4831539
6.522883402,778.5228699
6.758957605,819.2771141
2.561769902,502.1699604
5.02850533,587.863604
5.447192841,603.4834455
5.711189662,887.5506181
2.603702457,386.7423971
1.005658501,189.7141375
5.110337587,618.1744766
2.915070146,361.8911985
3.416223317,342.8103273
3.845649966,353.0058991
0.786665099,172.8838806
5.076068406,609.1704836
4.675465286,450.6735996
3.715567549,628.0888635
3.675888084,607.2391636
2.893287977,435.6812558
4.792993916,378.2339173
6.890784456,671.6153658
